date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:21:29	3622/3622	---M-Z	200	added ('OK')	text/css	etag:%223c4131c-e26-60f64eddb9180-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/calendar/css/custom.css	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/calendar/css/custom.css	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/calendar.html)
00:21:30	249439/249439	---MCZ	200	added ('OK')	text/javascript	etag:%223c41332-3ce5f-5b6d95b365880-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/calendar/js/main.min.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/calendar/js/main.min.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/calendar.html)
00:21:30	1986/1986	---M-Z	200	added ('OK')	text/javascript	etag:%223c41326-7c2-60f64f92ebd00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/calendar/custom/daygrid-calendar.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/calendar/custom/daygrid-calendar.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/calendar.html)
00:21:31	86610/86610	---M--	200	added ('OK')	image/jpeg	etag:%223c4128a-15252-60f6692120800%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img1.jpg	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img1.jpg	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/accordions.html)
00:21:31	114751/114751	---M--	200	added ('OK')	image/jpeg	etag:%223c41294-1c03f-60f667daf8680%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img5.jpg	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img5.jpg	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/accordions.html)
00:21:31	230942/230942	---M--	200	added ('OK')	image/jpeg	etag:%223c4129c-3861e-60f6698266d80%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img9.jpg	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img9.jpg	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/accordions.html)
00:21:33	117654/117654	---M--	200	added ('OK')	image/jpeg	etag:%223c41296-1cb96-60f6679def680%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img6.jpg	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img6.jpg	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/carousel.html)
00:21:33	115727/115727	---M--	200	added ('OK')	image/jpeg	etag:%223c41298-1c40f-60f6670cfa080%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img7.jpg	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img7.jpg	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/carousel.html)
00:21:33	167418/167418	---M--	200	added ('OK')	image/jpeg	etag:%223c4129a-28dfa-60f669a88c780%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img8.jpg	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img8.jpg	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/carousel.html)
00:21:34	128292/128292	---M--	200	added ('OK')	image/jpeg	etag:%223c4128e-1f524-60f668fafae00%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img2.jpg	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img2.jpg	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/carousel.html)
00:21:36	71554/71554	---M--	200	added ('OK')	image/jpeg	etag:%223c4128c-11782-60f6662447b80%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img10.jpg	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img10.jpg	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/carousel.html)
00:21:37	162402/162402	---M--	200	added ('OK')	image/jpeg	etag:%223c41292-27a62-60f668255b600%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img4.jpg	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img4.jpg	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/carousel.html)
00:21:37	222754/222754	---M--	200	added ('OK')	image/jpeg	etag:%223c41290-36622-60f66886a1b80%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img3.jpg	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flowers/img3.jpg	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/carousel.html)
00:21:38	563/563	---M-Z	200	added ('OK')	text/javascript	etag:%223c412d8-233-5e7d63a23de00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/js/validations.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/js/validations.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/form-validations.html)
00:21:39	8024/8024	---M-Z	200	added ('OK')	text/css	etag:%223c41338-1f58-5f03588496e80-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/daterange/daterange.css	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/daterange/daterange.css	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/date-time-pickers.html)
00:21:39	15250/15250	---M-Z	200	added ('OK')	text/javascript	etag:%223c412d4-3b92-518b8b6793880-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/js/modernizr.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/js/modernizr.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/date-time-pickers.html)
00:21:40	58037/58037	---M-Z	200	added ('OK')	text/javascript	etag:%223c412d6-e2b5-6159b77c86580-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/js/moment.min.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/js/moment.min.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/date-time-pickers.html)
00:21:41	31668/31668	---M-Z	200	added ('OK')	text/javascript	etag:%223c4133a-7bb4-5cdf98eecfd00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/daterange/daterange.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/daterange/daterange.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/date-time-pickers.html)
00:21:42	5513/5513	---M-Z	200	added ('OK')	text/javascript	etag:%223c41336-1589-5ef9238659b80-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/daterange/custom-daterange.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/daterange/custom-daterange.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/date-time-pickers.html)
00:21:42	3554/3554	---M--	200	added ('OK')	image/svg+xml	etag:%223c40754-de2-58cd193022c80%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flags/1x1/hk.svg	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flags/1x1/hk.svg	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/tables.html)
00:21:43	1317/1317	---M--	200	added ('OK')	image/svg+xml	etag:%223c406a5-525-58cd193022c80%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flags/1x1/au.svg	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flags/1x1/au.svg	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/tables.html)
00:21:43	602/602	---M--	200	added ('OK')	image/svg+xml	etag:%223c40a2b-25a-58cd193022c80%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flags/1x1/tz.svg	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flags/1x1/tz.svg	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/tables.html)
00:21:44	290/290	---M--	200	added ('OK')	image/svg+xml	etag:%223c408d5-122-58cd193022c80%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flags/1x1/ru.svg	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flags/1x1/ru.svg	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/tables.html)
00:21:44	221/221	---M--	200	added ('OK')	image/svg+xml	etag:%223c406fd-dd-58cd193022c80%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flags/1x1/de.svg	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/flags/1x1/de.svg	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/tables.html)
00:21:45	34796/34796	---M--	200	added ('OK')	image/svg+xml	etag:%223c412b8-87ec-60f673fa3a000%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/notifications.svg	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/images/notifications.svg	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/settings.html)
00:21:46	1071/1071	---M-Z	200	added ('OK')	text/javascript	etag:%223c41310-42f-60f689b5f6680-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/profile/sales.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/profile/sales.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/profile.html)
00:21:46	1075/1075	---M-Z	200	added ('OK')	text/javascript	etag:%223c412fa-433-60f674c650180-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/area.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/area.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/apex.html)
00:21:47	1075/1075	---M-Z	200	added ('OK')	text/javascript	etag:%223c41308-433-60f6751e0d080-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/line.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/line.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/apex.html)
00:21:47	1073/1073	---M-Z	200	added ('OK')	text/javascript	etag:%223c412fc-431-60f674cfd9800-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/bar.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/bar.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/apex.html)
00:21:47	1556/1556	---M-Z	200	added ('OK')	text/javascript	etag:%223c41300-614-60f6750ce2800-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/column-area.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/column-area.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/apex.html)
00:21:48	1555/1555	---M-Z	200	added ('OK')	text/javascript	etag:%223c412fe-613-60f674f7e7680-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/candlestick.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/candlestick.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/apex.html)
00:21:48	1268/1268	---M-Z	200	added ('OK')	text/javascript	etag:%223c41306-4f4-60f6774916e00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/heatmap.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/heatmap.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/apex.html)
00:21:49	421/421	---M-Z	200	added ('OK')	text/javascript	etag:%223c41302-1a5-60f6754dbc100-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/donut.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/donut.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/apex.html)
00:21:49	417/417	---M-Z	200	added ('OK')	text/javascript	etag:%223c4130a-1a1-60f6756870000-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/pie.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/pie.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/apex.html)
00:21:49	811/811	---M-Z	200	added ('OK')	text/javascript	etag:%223c41304-32b-60fa98525ca80-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/funnel.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/funnel.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/apex.html)
00:21:49	812/812	---M-Z	200	added ('OK')	text/javascript	etag:%223c4130c-32c-60fa986b28500-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/pyramid.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/apex/custom/graphs/pyramid.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/apex.html)
00:21:50	461/461	---M-Z	200	added ('OK')	text/css	etag:%223c41384-1cd-5efa5a7b73f80-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/morris.css	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/morris.css	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/morris.html)
00:21:50	91394/91394	---M-Z	200	added ('OK')	text/javascript	etag:%223c41388-16502-5b418d0fcda80-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/raphael-min.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/raphael-min.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/morris.html)
00:21:51	57298/57298	---M-Z	200	added ('OK')	text/javascript	etag:%223c41386-dfd2-613d484e72800-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/morris.min.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/morris.min.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/morris.html)
00:21:51	785/785	---M-Z	200	added ('OK')	text/javascript	etag:%223c41374-311-60f6790d21880-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/custom/area.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/custom/area.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/morris.html)
00:21:51	617/617	---M-Z	200	added ('OK')	text/javascript	etag:%223c41376-269-60f677a4a4600-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/custom/barColors.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/custom/barColors.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/morris.html)
00:21:52	1179/1179	---M-Z	200	added ('OK')	text/javascript	etag:%223c41378-49b-60f677bf58500-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/custom/dayData.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/custom/dayData.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/morris.html)
00:21:52	460/460	---M-Z	200	added ('OK')	text/javascript	etag:%223c4137a-1cc-60f677fe49980-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/custom/donutColors.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/custom/donutColors.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/morris.html)
00:21:53	538/538	---M-Z	200	added ('OK')	text/javascript	etag:%223c4137c-21a-60f6781715400-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/custom/donutFormatter.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/custom/donutFormatter.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/morris.html)
00:21:53	430/430	---M-Z	200	added ('OK')	text/javascript	etag:%223c4137e-1ae-60f678246f380-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/custom/morrisBar.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/custom/morrisBar.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/morris.html)
00:21:53	782/782	---M-Z	200	added ('OK')	text/javascript	etag:%223c41380-30e-60f678eacc780-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/custom/negativeValues.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/custom/negativeValues.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/morris.html)
00:21:53	606/606	---M-Z	200	added ('OK')	text/javascript	etag:%223c41382-25e-60f67859d7180-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/custom/stackedBar.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/morris/custom/stackedBar.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/morris.html)
00:21:54	72669/72669	---M-Z	200	added ('OK')	text/javascript	etag:%223c4133e-11bdd-533b6e922f500-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/africa-mill.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/africa-mill.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/maps.html)
00:21:54	25191/25191	---M-Z	200	added ('OK')	text/javascript	etag:%223c41362-6267-53167f6d37900-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/dk-mill.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/dk-mill.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/maps.html)
00:21:54	105397/105397	---M-Z	200	added ('OK')	text/javascript	etag:%223c4136e-19bb5-5e2ed2b1cfd80-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/world-mill-en.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/world-mill-en.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/maps.html)
00:21:55	50963/50963	---M-Z	200	added ('OK')	text/javascript	etag:%223c41344-c713-5e2ea4ddb5e00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/continents-mill.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/continents-mill.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/maps.html)
00:21:55	1052/1052	---M-Z	200	added ('OK')	text/javascript	etag:%223c4135c-41c-60f67abe19600-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/custom/world-map-markers2.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/custom/world-map-markers2.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/maps.html)
00:21:55	398/398	---M-Z	200	added ('OK')	text/javascript	etag:%223c41358-18e-60f67a7d3fd00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/custom/world-map-gdp.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/custom/world-map-gdp.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/maps.html)
00:21:56	2235/2235	---M-Z	200	added ('OK')	text/javascript	etag:%223c4134e-8bb-60f679af41700-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/custom/map-usa.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/custom/map-usa.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/maps.html)
00:21:59	534/534	---M-Z	200	added ('OK')	text/javascript	etag:%223c41350-216-60f67af751d00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/custom/map-usa2.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/custom/map-usa2.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/maps.html)
00:21:59	289/289	---M-Z	200	added ('OK')	text/javascript	etag:%223c41348-121-60f67951cba80-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/custom/custom-denmark.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/custom/custom-denmark.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/maps.html)
00:21:59	340/340	---M-Z	200	added ('OK')	text/javascript	etag:%223c4134a-154-60f679817ab00-gzip%22	https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/custom/map-africa.js	C:/Users/rehan/OneDrive/Desktop/Website/bootstrapget.com/demos/one-bootstrap-admin-dashboard/assets/vendor/jvectormap/custom/map-africa.js	(from https://bootstrapget.com/demos/one-bootstrap-admin-dashboard/maps.html)
